ProcurementID,PONumber,DateKey,SupplierKey,ProductKey,PlantKey,OrderedQuantity,ReceivedQuantity,QuantityVariance,UnitCost,PurchaseAmount,FreightCost,TaxAmount,TotalProcurementCost,LeadTimeDays,DeliveryDelayDays,FillRatePct,QualityAcceptancePct,SupplierRating,SupplierPerformanceScore,OrderStatus,PaymentStatus
15708,PO-2024-015708,20250320,13,19,6,669,645,24,18,11610,304.74,928.8,12843.54,17,0,96.54,96.55,4.9,97.41,Partial,Paid
15709,PO-2024-015709,20250320,14,20,6,329,320,9,26,8320,318.76,665.6,9304.36,21,0,97.55,99.79,4.5,99.06,Partial,Paid
15710,PO-2024-015710,20250320,15,21,7,746,727,19,15,10905,276.52,872.4,12053.92,20,0,97.5,99.73,4.6,99.02,Partial,Paid
15711,PO-2024-015711,20250320,16,22,8,615,607,8,34,20638,848.0,1651.04,23137.04,19,4,98.86,99.62,4.8,94.45,Partial,Pending
15712,PO-2024-015712,20250321,1,1,1,2706,2591,115,82,212462,7670.29,16996.96,237129.25,18,2,95.76,96.71,4.9,94.7,Partial,Paid
15713,PO-2024-015713,20250321,1,2,1,757,719,38,108,77652,2122.18,6212.16,85986.34,18,1,95.06,97.56,4.9,96.05,Partial,Paid
15714,PO-2024-015714,20250321,2,4,1,2391,2286,105,176,402336,11862.33,32186.88,446385.21,21,0,95.65,97.06,4.7,97.3,Partial,Pending
15715,PO-2024-015715,20250321,3,5,2,508,507,1,248,125736,4671.17,10058.88,140466.05,20,2,99.95,96.37,4.6,96.03,Partial,Pending
15716,PO-2024-015716,20250321,3,6,2,2689,2591,98,215,557065,18349.53,44565.2,619979.73,20,0,96.38,99.03,4.6,98.34,Partial,Paid
15717,PO-2024-015717,20250321,4,7,2,676,671,5,188,126148,3232.03,10091.84,139471.87,14,2,99.29,97.35,4.9,96.19,Partial,Pending
15718,PO-2024-015718,20250321,4,8,2,4153,4127,26,365,1506355,51290.56,120508.4,1678153.96,14,0,99.38,97.79,4.9,98.9,Partial,Paid
15719,PO-2024-015719,20250321,5,9,3,646,642,4,240,154080,7025.87,12326.4,173432.27,16,0,99.51,99.79,4.8,99.75,Partial,Paid
15720,PO-2024-015720,20250321,5,10,3,764,750,14,510,382500,8035.16,30600.0,421135.16,16,2,98.21,99.98,4.8,96.87,Partial,Paid
15721,PO-2024-015721,20250321,6,11,3,1822,1751,71,148,259148,11879.37,20731.84,291759.21,19,2,96.11,96.14,4.7,94.6,Partial,Pending
15722,PO-2024-015722,20250321,6,12,3,515,502,13,890,446780,13537.5,35742.4,496059.9,19,2,97.64,99.91,4.7,96.64,Partial,Pending
15723,PO-2024-015723,20250321,7,13,4,653,625,28,1350,843750,18017.05,67500.0,929267.05,18,0,95.86,99.69,4.8,98.43,Partial,Paid
15724,PO-2024-015724,20250321,8,14,4,1157,1124,33,1880,2113120,97898.23,169049.6,2380067.83,22,0,97.15,96.49,4.6,97.6,Partial,Pending
15725,PO-2024-015725,20250321,9,15,4,1367,1323,44,2450,3241350,127104.22,259308.0,3627762.22,23,1,96.83,99.87,4.5,97.59,Partial,Paid
15726,PO-2024-015726,20250321,11,17,5,1145,1098,47,48,52704,1648.44,4216.32,58568.76,15,0,95.95,96.19,4.7,97.06,Partial,Paid
15727,PO-2024-015727,20250321,12,18,5,2500,2429,71,4,9716,386.45,777.28,10879.73,18,3,97.2,98.23,4.8,94.56,Partial,Pending
15728,PO-2024-015728,20250321,13,19,6,701,688,13,18,12384,605.25,990.72,13979.97,17,0,98.15,98.94,4.9,98.93,Partial,Pending
15729,PO-2024-015729,20250321,14,20,6,497,475,22,26,12350,402.48,988.0,13740.48,21,0,95.76,97.47,4.5,97.5,Partial,Pending
15730,PO-2024-015730,20250321,15,21,7,197,190,7,15,2850,132.78,228.0,3210.78,20,0,96.75,98.77,4.6,98.37,Partial,Paid
15731,PO-2024-015731,20250321,16,22,8,402,388,14,34,13192,548.73,1055.36,14796.09,19,0,96.65,97.48,4.8,97.82,Partial,Paid
15732,PO-2024-015732,20250322,1,1,1,858,845,13,82,69290,3184.47,5543.2,78017.67,18,0,98.56,97.32,4.9,98.42,Partial,Paid
15733,PO-2024-015733,20250322,1,2,1,875,864,11,108,93312,3652.05,7464.96,104429.01,18,2,98.85,97.12,4.9,95.95,Partial,Pending
15734,PO-2024-015734,20250322,2,3,1,4146,4088,58,132,539616,16785.27,43169.28,599570.55,21,1,98.62,99.35,4.7,98.01,Partial,Paid
15735,PO-2024-015735,20250322,2,4,1,1633,1623,10,176,285648,13541.21,22851.84,322041.05,21,4,99.42,97.74,4.7,93.89,Partial,Paid
15736,PO-2024-015736,20250322,3,5,2,1496,1495,1,248,370760,9524.77,29660.8,409945.57,20,4,99.96,99.03,4.6,94.6,Partial,Paid
15737,PO-2024-015737,20250322,3,6,2,1751,1680,71,215,361200,16240.24,28896.0,406336.24,20,1,95.96,99.31,4.6,97.06,Partial,Paid
15738,PO-2024-015738,20250322,4,7,2,1455,1395,60,188,262260,9136.72,20980.8,292377.52,14,1,95.93,96.75,4.9,96.02,Partial,Paid
15739,PO-2024-015739,20250322,4,8,2,1303,1257,46,365,458805,13147.87,36704.4,508657.27,14,1,96.51,98.57,4.9,96.96,Partial,Paid
15740,PO-2024-015740,20250322,5,9,3,318,307,11,240,73680,2136.62,5894.4,81711.02,16,0,96.78,97.1,4.8,97.71,Partial,Paid
15741,PO-2024-015741,20250322,5,10,3,979,954,25,510,486540,20315.95,38923.2,545779.15,16,0,97.5,99.2,4.8,98.81,Partial,Paid
15742,PO-2024-015742,20250322,6,11,3,1573,1499,74,148,221852,5458.85,17748.16,245059.01,19,1,95.36,96.7,4.7,95.81,Partial,Paid
15743,PO-2024-015743,20250322,6,12,3,517,497,20,890,442330,14793.78,35386.4,492510.18,19,2,96.31,98.73,4.7,95.7,Partial,Pending
15744,PO-2024-015744,20250322,7,13,4,474,469,5,1350,633150,17666.57,50652.0,701468.57,18,1,98.96,96.96,4.8,97.17,Partial,Pending
15745,PO-2024-015745,20250322,8,14,4,838,834,4,1880,1567920,38213.61,125433.6,1731567.21,22,0,99.55,98.21,4.6,99.13,Partial,Paid
15746,PO-2024-015746,20250322,9,15,4,678,667,11,2450,1634150,60689.35,130732.0,1825571.35,23,2,98.39,97.23,4.5,95.83,Partial,Pending
15747,PO-2024-015747,20250322,10,16,5,457,437,20,620,270940,11834.96,21675.2,304450.16,24,3,95.81,97.98,4.8,93.98,Partial,Pending
15748,PO-2024-015748,20250322,11,17,5,845,818,27,48,39264,1434.66,3141.12,43839.78,15,2,96.84,97.73,4.7,95.49,Partial,Pending
15749,PO-2024-015749,20250322,12,18,5,942,940,2,4,3760,180.81,300.8,4241.61,18,2,99.83,96.01,4.8,95.84,Partial,Pending
15750,PO-2024-015750,20250322,13,19,6,130,123,7,18,2214,54.03,177.12,2445.15,17,0,95.27,97.34,4.9,97.28,Partial,Paid
15751,PO-2024-015751,20250322,14,20,6,1438,1406,32,26,36556,1569.79,2924.48,41050.27,21,3,97.82,98.02,4.5,94.69,Partial,Pending
15752,PO-2024-015752,20250322,15,21,7,307,304,3,15,4560,211.07,364.8,5135.87,20,1,99.18,98.69,4.6,97.94,Partial,Pending
15753,PO-2024-015753,20250322,16,22,8,358,355,3,34,12070,380.23,965.6,13415.83,19,2,99.41,98.66,4.8,96.76,Partial,Pending
15754,PO-2024-015754,20250323,1,1,1,2728,2686,42,82,220252,4479.4,17620.16,242351.56,18,1,98.49,98.66,4.9,97.68,Partial,Pending
15755,PO-2024-015755,20250323,1,2,1,785,771,14,108,83268,2364.07,6661.44,92293.51,18,0,98.24,98.93,4.9,98.96,Partial,Paid
15756,PO-2024-015756,20250323,2,3,1,1255,1238,17,132,163416,6120.17,13073.28,182609.45,21,0,98.65,96.45,4.7,98.11,Partial,Paid
15757,PO-2024-015757,20250323,2,4,1,1902,1876,26,176,330176,9501.55,26414.08,366091.63,21,0,98.66,98.09,4.7,98.77,Partial,Pending
15758,PO-2024-015758,20250323,3,5,2,2993,2963,30,248,734824,31624.31,58785.92,825234.23,20,2,99.03,97.24,4.6,96.05,Partial,Pending
15759,PO-2024-015759,20250323,3,6,2,994,982,12,215,211130,6052.53,16890.4,234072.93,20,0,98.84,97.19,4.6,98.47,Partial,Pending
15760,PO-2024-015760,20250323,4,7,2,2789,2743,46,188,515684,19306.65,41254.72,576245.37,14,2,98.38,97.28,4.9,95.84,Partial,Pending
15761,PO-2024-015761,20250323,5,9,3,468,453,15,240,108720,5036.8,8697.6,122454.4,16,2,96.84,97.41,4.8,95.36,Partial,Pending
15762,PO-2024-015762,20250323,5,10,3,912,881,31,510,449310,15207.82,35944.8,500462.62,16,0,96.65,97.09,4.8,97.66,Partial,Paid
15763,PO-2024-015763,20250323,6,11,3,402,395,7,148,58460,1472.81,4676.8,64609.61,19,3,98.33,96.63,4.7,94.32,Partial,Pending
15764,PO-2024-015764,20250323,6,12,3,173,170,3,890,151300,6379.45,12104.0,169783.45,19,0,98.7,98.65,4.7,99.01,Partial,Pending
15765,PO-2024-015765,20250323,7,13,4,362,350,12,1350,472500,10659.71,37800.0,520959.71,18,4,96.88,97.52,4.8,92.92,Partial,Pending
15766,PO-2024-015766,20250323,8,14,4,753,715,38,1880,1344200,63145.1,107536.0,1514881.1,22,1,95.03,98.09,4.6,96.24,Partial,Paid
15767,PO-2024-015767,20250323,9,15,4,198,193,5,2450,472850,21455.04,37828.0,532133.04,23,0,97.98,97.76,4.5,98.4,Partial,Paid
15768,PO-2024-015768,20250323,10,16,5,2716,2643,73,620,1638660,60028.43,131092.8,1829781.23,24,0,97.33,99.77,4.8,98.97,Partial,Paid
15769,PO-2024-015769,20250323,11,17,5,360,355,5,48,17040,684.21,1363.2,19087.41,15,0,98.65,97.7,4.7,98.61,Partial,Paid
15770,PO-2024-015770,20250323,13,19,6,409,402,7,18,7236,332.47,578.88,8147.35,17,0,98.32,96.62,4.9,98.06,Partial,Pending
15771,PO-2024-015771,20250323,14,20,6,816,781,35,26,20306,755.28,1624.48,22685.76,21,0,95.8,98.93,4.5,98.11,Partial,Paid
15772,PO-2024-015772,20250323,15,21,7,708,677,31,15,10155,459.83,812.4,11427.23,20,0,95.66,97.08,4.6,97.31,Partial,Pending
15773,PO-2024-015773,20250323,16,22,8,212,204,8,34,6936,205.51,554.88,7696.39,19,0,96.48,96.66,4.8,97.43,Partial,Paid
15774,PO-2024-015774,20250324,1,1,1,1288,1245,43,82,102090,3010.41,8167.2,113267.61,18,2,96.69,96.74,4.9,95.04,Partial,Pending
15775,PO-2024-015775,20250324,1,2,1,2024,1985,39,108,214380,9044.4,17150.4,240574.8,18,3,98.08,96.56,4.9,94.2,Partial,Pending
15776,PO-2024-015776,20250324,2,3,1,5187,5163,24,132,681516,32690.67,54521.28,768727.95,21,0,99.55,98.76,4.7,99.35,Partial,Paid
15777,PO-2024-015777,20250324,3,5,2,1416,1364,52,248,338272,7111.85,27061.76,372445.61,20,4,96.36,97.62,4.6,92.77,Partial,Pending
15778,PO-2024-015778,20250324,3,6,2,1925,1908,17,215,410220,18757.61,32817.6,461795.21,20,0,99.16,98.99,4.6,99.3,Partial,Pending
15779,PO-2024-015779,20250324,4,7,2,1765,1731,34,188,325428,12752.86,26034.24,364215.1,14,0,98.12,98.95,4.9,98.92,Partial,Paid
15780,PO-2024-015780,20250324,4,8,2,792,764,28,365,278860,10829.86,22308.8,311998.66,14,2,96.53,99.63,4.9,96.14,Partial,Pending
15781,PO-2024-015781,20250324,5,9,3,1480,1436,44,240,344640,7204.65,27571.2,379415.85,16,0,97.05,96.07,4.8,97.4,Partial,Pending
15782,PO-2024-015782,20250324,5,10,3,1538,1489,49,510,759390,32549.06,60751.2,852690.26,16,0,96.82,98.3,4.8,98.21,Partial,Pending
15783,PO-2024-015783,20250324,6,11,3,1002,988,14,148,146224,7237.43,11697.92,165159.35,19,0,98.68,99.27,4.7,99.24,Partial,Paid
15784,PO-2024-015784,20250324,7,13,4,1626,1607,19,1350,2169450,104886.79,173556.0,2447892.79,18,0,98.85,98.66,4.8,99.06,Partial,Pending
15785,PO-2024-015785,20250324,8,14,4,301,291,10,1880,547080,19160.07,43766.4,610006.47,22,2,96.72,99.37,4.6,96.1,Partial,Pending
15786,PO-2024-015786,20250324,9,15,4,588,569,19,2450,1394050,35096.75,111524.0,1540670.75,23,0,96.79,99.7,4.5,98.76,Partial,Paid
15787,PO-2024-015787,20250324,10,16,5,369,360,9,620,223200,6910.04,17856.0,247966.04,24,0,97.61,99.6,4.8,99.0,Partial,Paid
15788,PO-2024-015788,20250324,11,17,5,1438,1393,45,48,66864,2430.0,5349.12,74643.12,15,2,96.93,98.71,4.7,95.91,Partial,Paid
15789,PO-2024-015789,20250324,12,18,5,767,738,29,4,2952,71.06,236.16,3259.22,18,0,96.26,96.09,4.8,97.13,Partial,Pending
15790,PO-2024-015790,20250324,14,20,6,695,664,31,26,17264,407.76,1381.12,19052.88,21,0,95.63,97.93,4.5,97.64,Partial,Paid
15791,PO-2024-015791,20250324,15,21,7,824,794,30,15,11910,375.84,952.8,13238.64,20,3,96.41,98.93,4.6,94.56,Partial,Pending
15792,PO-2024-015792,20250324,16,22,8,378,372,6,34,12648,515.13,1011.84,14174.97,19,0,98.57,98.24,4.8,98.79,Partial,Pending
15793,PO-2024-015793,20250325,1,1,1,3474,3363,111,82,275766,9178.19,22061.28,307005.47,18,0,96.82,96.27,4.9,97.39,Partial,Pending
15794,PO-2024-015794,20250325,1,2,1,1170,1158,12,108,125064,3356.0,10005.12,138425.12,18,2,98.99,98.9,4.9,96.71,Partial,Paid
15795,PO-2024-015795,20250325,2,3,1,770,743,27,132,98076,4010.38,7846.08,109932.46,21,0,96.53,96.1,4.7,97.23,Partial,Pending
15796,PO-2024-015796,20250325,2,4,1,785,783,2,176,137808,6164.31,11024.64,154996.95,21,0,99.8,98.64,4.7,99.39,Partial,Pending
15797,PO-2024-015797,20250325,3,5,2,1562,1486,76,248,368528,17137.92,29482.24,415148.16,20,0,95.16,96.13,4.6,96.76,Partial,Paid
15798,PO-2024-015798,20250325,3,6,2,1822,1790,32,215,384850,17991.26,30788.0,433629.26,20,1,98.25,97.03,4.6,96.95,Partial,Paid
15799,PO-2024-015799,20250325,4,8,2,2613,2548,65,365,930020,44530.76,74401.6,1048952.36,14,0,97.55,99.63,4.9,99.0,Partial,Paid
15800,PO-2024-015800,20250325,5,9,3,715,700,15,240,168000,5338.7,13440.0,186778.7,16,3,97.99,96.55,4.8,94.16,Partial,Paid
15801,PO-2024-015801,20250325,6,11,3,1544,1470,74,148,217560,5441.95,17404.8,240406.75,19,0,95.22,98.74,4.7,97.82,Partial,Paid
15802,PO-2024-015802,20250325,6,12,3,364,357,7,890,317730,11139.49,25418.4,354287.89,19,1,98.08,97.34,4.7,97.02,Partial,Pending
15803,PO-2024-015803,20250325,7,13,4,145,141,4,1350,190350,6755.49,15228.0,212333.49,18,2,97.45,98.78,4.8,96.12,Partial,Pending
15804,PO-2024-015804,20250325,8,14,4,366,350,16,1880,658000,20597.27,52640.0,731237.27,22,0,95.64,96.48,4.6,97.06,Partial,Pending
15805,PO-2024-015805,20250325,9,15,4,1017,972,45,2450,2381400,79061.24,190512.0,2650973.24,23,0,95.64,97.97,4.5,97.66,Partial,Pending
15806,PO-2024-015806,20250325,10,16,5,433,416,17,620,257920,6569.18,20633.6,285122.78,24,3,96.26,96.44,4.8,93.52,Partial,Paid
15807,PO-2024-015807,20250325,11,17,5,617,586,31,48,28128,660.98,2250.24,31039.22,15,0,95.07,96.2,4.7,96.75,Partial,Pending
15808,PO-2024-015808,20250325,12,18,5,511,506,5,4,2024,49.38,161.92,2235.3,18,0,99.17,99.68,4.8,99.58,Partial,Paid
15809,PO-2024-015809,20250325,13,19,6,291,287,4,18,5166,136.06,413.28,5715.34,17,2,98.73,98.68,4.9,96.53,Partial,Paid
15810,PO-2024-015810,20250325,14,20,6,319,313,6,26,8138,298.02,651.04,9087.06,21,1,98.32,98.57,4.5,97.59,Partial,Paid
15811,PO-2024-015811,20250325,15,21,7,640,631,9,15,9465,329.21,757.2,10551.41,20,0,98.74,99.8,4.6,99.48,Partial,Pending
15812,PO-2024-015812,20250325,16,22,8,531,512,19,34,17408,612.23,1392.64,19412.87,19,4,96.49,98.36,4.8,93.12,Partial,Pending
15813,PO-2024-015813,20250326,1,1,1,2032,1946,86,82,159572,6539.64,12765.76,178877.4,18,0,95.77,98.67,4.9,97.99,Partial,Paid
15814,PO-2024-015814,20250326,1,2,1,1173,1138,35,108,122904,5324.21,9832.32,138060.53,18,0,97.03,98.93,4.9,98.53,Partial,Pending
15815,PO-2024-015815,20250326,2,3,1,1133,1114,19,132,147048,4658.0,11763.84,163469.84,21,1,98.33,97.57,4.7,97.2,Partial,Paid
15816,PO-2024-015816,20250326,2,4,1,637,619,18,176,108944,2908.4,8715.52,120567.92,21,2,97.18,98.83,4.7,96.04,Partial,Paid
15817,PO-2024-015817,20250326,3,5,2,1641,1603,38,248,397544,15066.03,31803.52,444413.55,20,4,97.71,97.76,4.6,93.3,Partial,Pending
15818,PO-2024-015818,20250326,3,6,2,3165,3092,73,215,664780,29774.38,53182.4,747736.78,20,0,97.72,97.17,4.6,98.07,Partial,Pending
15819,PO-2024-015819,20250326,4,7,2,930,922,8,188,173336,3915.24,13866.88,191118.12,14,2,99.22,97.72,4.9,96.31,Partial,Paid
15820,PO-2024-015820,20250326,4,8,2,1573,1511,62,365,551515,18305.66,44121.2,613941.86,14,2,96.11,97.29,4.9,95.06,Partial,Pending
15821,PO-2024-015821,20250326,5,9,3,716,686,30,240,164640,3443.0,13171.2,181254.2,16,0,95.86,97.38,4.8,97.51,Partial,Pending
15822,PO-2024-015822,20250326,5,10,3,1852,1797,55,510,916470,33052.47,73317.6,1022840.07,16,2,97.07,99.09,4.8,96.11,Partial,Paid
15823,PO-2024-015823,20250326,6,11,3,358,343,15,148,50764,2034.8,4061.12,56859.92,19,2,95.89,99.08,4.7,95.69,Partial,Pending
15824,PO-2024-015824,20250326,7,13,4,919,903,16,1350,1219050,53621.2,97524.0,1370195.2,18,0,98.28,96.13,4.8,97.85,Partial,Paid
15825,PO-2024-015825,20250326,8,14,4,138,134,4,1880,251920,12043.76,20153.6,284117.36,22,4,97.25,97.33,4.6,92.97,Partial,Pending
15826,PO-2024-015826,20250326,9,15,4,124,118,6,2450,289100,13982.17,23128.0,326210.17,23,0,95.84,99.64,4.5,98.4,Partial,Paid
15827,PO-2024-015827,20250326,10,16,5,1083,1042,41,620,646040,15941.35,51683.2,713664.55,24,0,96.25,96.02,4.8,97.1,Partial,Pending
15828,PO-2024-015828,20250326,11,17,5,971,951,20,48,45648,1131.05,3651.84,50430.89,15,0,97.96,98.88,4.7,98.84,Partial,Pending
15829,PO-2024-015829,20250326,12,18,5,535,530,5,4,2120,83.45,169.6,2373.05,18,4,99.2,98.6,4.8,94.16,Partial,Pending
15830,PO-2024-015830,20250326,13,19,6,725,692,33,18,12456,525.89,996.48,13978.37,17,0,95.48,97.52,4.9,97.43,Partial,Pending
15831,PO-2024-015831,20250326,14,20,6,351,350,1,26,9100,265.76,728.0,10093.76,21,0,99.98,99.58,4.5,99.82,Partial,Pending
15832,PO-2024-015832,20250326,15,21,7,467,464,3,15,6960,207.14,556.8,7723.94,20,3,99.43,99.82,4.6,95.98,Partial,Pending
15833,PO-2024-015833,20250326,16,22,8,409,388,21,34,13192,539.47,1055.36,14786.83,19,0,95.04,96.38,4.8,96.82,Partial,Paid
15834,PO-2024-015834,20250327,1,1,1,466,445,21,82,36490,1541.98,2919.2,40951.18,18,0,95.55,96.67,4.9,97.11,Partial,Pending
15835,PO-2024-015835,20250327,1,2,1,3733,3620,113,108,390960,11786.94,31276.8,434023.74,18,0,96.99,99.08,4.9,98.58,Partial,Pending
15836,PO-2024-015836,20250327,2,3,1,1511,1483,28,132,195756,4368.56,15660.48,215785.04,21,3,98.16,96.35,4.7,94.15,Partial,Pending
15837,PO-2024-015837,20250327,2,4,1,2266,2215,51,176,389840,7994.92,31187.2,429022.12,21,1,97.76,96.67,4.7,96.63,Partial,Paid
15838,PO-2024-015838,20250327,3,6,2,1392,1326,66,215,285090,14026.46,22807.2,321923.66,20,4,95.27,99.85,4.6,93.29,Partial,Paid
15839,PO-2024-015839,20250327,4,7,2,4341,4128,213,188,776064,21247.8,62085.12,859396.92,14,2,95.11,97.51,4.9,94.79,Partial,Paid
15840,PO-2024-015840,20250327,4,8,2,1598,1558,40,365,568670,25109.34,45493.6,639272.94,14,0,97.5,96.66,4.9,97.79,Partial,Paid
15841,PO-2024-015841,20250327,5,9,3,361,353,8,240,84720,3738.91,6777.6,95236.51,16,1,97.83,98.51,4.8,97.39,Partial,Paid
15842,PO-2024-015842,20250327,5,10,3,1296,1261,35,510,643110,30136.59,51448.8,724695.39,16,0,97.34,97.1,4.8,97.91,Partial,Paid
15843,PO-2024-015843,20250327,6,12,3,637,619,18,890,550910,22082.56,44072.8,617065.36,19,0,97.31,97.4,4.7,98.02,Partial,Paid
15844,PO-2024-015844,20250327,7,13,4,571,545,26,1350,735750,15715.67,58860.0,810325.67,18,9,95.61,98.19,4.8,86.49,Partial,Pending
15845,PO-2024-015845,20250327,8,14,4,479,456,23,1880,857280,28208.64,68582.4,954071.04,22,3,95.28,96.0,4.6,93.0,Partial,Pending
15846,PO-2024-015846,20250327,9,15,4,273,266,7,2450,651700,15922.13,52136.0,719758.13,23,2,97.54,98.48,4.5,96.03,Partial,Paid
15847,PO-2024-015847,20250327,10,16,5,410,407,3,620,252340,10976.01,20187.2,283503.21,24,0,99.48,99.12,4.8,99.47,Partial,Pending
15848,PO-2024-015848,20250327,11,17,5,862,848,14,48,40704,1919.88,3256.32,45880.2,15,4,98.42,98.05,4.7,93.67,Partial,Pending
15849,PO-2024-015849,20250327,13,19,6,906,881,25,18,15858,399.93,1268.64,17526.57,17,3,97.34,99.8,4.9,95.24,Partial,Paid
15850,PO-2024-015850,20250327,15,21,7,303,299,4,15,4485,152.28,358.8,4996.08,20,4,98.99,97.73,4.6,93.74,Partial,Paid
15851,PO-2024-015851,20250327,16,22,8,321,311,10,34,10574,274.32,845.92,11694.24,19,4,97.16,96.46,4.8,92.59,Partial,Pending
15852,PO-2024-015852,20250328,1,1,1,1317,1293,24,82,106026,4665.47,8482.08,119173.55,18,0,98.24,98.51,4.9,98.79,Partial,Pending
15853,PO-2024-015853,20250328,1,2,1,2041,2008,33,108,216864,9115.48,17349.12,243328.6,18,0,98.42,97.83,4.9,98.58,Partial,Paid
15854,PO-2024-015854,20250328,2,4,1,3387,3311,76,176,582736,27587.89,46618.88,656942.77,21,0,97.77,97.98,4.7,98.41,Partial,Paid
15855,PO-2024-015855,20250328,3,5,2,1486,1420,66,248,352160,14505.72,28172.8,394838.52,20,0,95.62,96.74,4.6,97.16,Partial,Paid
15856,PO-2024-015856,20250328,3,6,2,1047,1041,6,215,223815,6261.81,17905.2,247982.01,20,1,99.51,98.59,4.6,98.01,Partial,Paid
15857,PO-2024-015857,20250328,4,7,2,3785,3639,146,188,684132,18144.62,54730.56,757007.18,14,0,96.16,99.65,4.9,98.52,Partial,Pending
15858,PO-2024-015858,20250328,4,8,2,1652,1628,24,365,594220,24242.71,47537.6,666000.31,14,5,98.57,99.87,4.9,93.2,Partial,Pending
15859,PO-2024-015859,20250328,5,9,3,522,513,9,240,123120,4734.12,9849.6,137703.72,16,4,98.36,99.21,4.8,94.11,Partial,Pending
15860,PO-2024-015860,20250328,5,10,3,656,647,9,510,329970,13581.24,26397.6,369948.84,16,0,98.66,97.9,4.8,98.69,Partial,Paid
15861,PO-2024-015861,20250328,6,11,3,1322,1278,44,148,189144,4668.3,15131.52,208943.82,19,4,96.68,99.13,4.7,93.49,Partial,Paid
15862,PO-2024-015862,20250328,7,13,4,241,236,5,1350,318600,15483.05,25488.0,359571.05,18,3,98.18,97.97,4.8,94.8,Partial,Pending
15863,PO-2024-015863,20250328,8,14,4,324,309,15,1880,580920,26039.65,46473.6,653433.25,22,0,95.49,99.42,4.6,98.19,Partial,Pending
15864,PO-2024-015864,20250328,9,15,4,258,251,7,2450,614950,24384.01,49196.0,688530.01,23,0,97.57,99.28,4.5,98.86,Partial,Paid
15865,PO-2024-015865,20250328,10,16,5,523,517,6,620,320540,11299.9,25643.2,357483.1,24,0,98.89,96.62,4.8,98.26,Partial,Pending
15866,PO-2024-015866,20250328,11,17,5,1542,1465,77,48,70320,3217.54,5625.6,79163.14,15,0,95.05,96.82,4.7,96.99,Partial,Paid
15867,PO-2024-015867,20250328,12,18,5,336,325,11,4,1300,37.05,104.0,1441.05,18,1,96.87,99.94,4.8,97.63,Partial,Paid
15868,PO-2024-015868,20250328,13,19,6,702,681,21,18,12258,362.25,980.64,13600.89,17,1,97.11,98.47,4.9,97.13,Partial,Pending
15869,PO-2024-015869,20250328,14,20,6,193,188,5,26,4888,128.61,391.04,5407.65,21,1,97.75,96.59,4.5,96.6,Partial,Paid
15870,PO-2024-015870,20250328,15,21,7,976,943,33,15,14145,285.18,1131.6,15561.78,20,2,96.64,96.28,4.6,94.84,Partial,Pending
15871,PO-2024-015871,20250328,16,22,8,461,445,16,34,15130,373.47,1210.4,16713.87,19,0,96.74,99.61,4.8,98.71,Partial,Paid
15872,PO-2024-015872,20250329,1,1,1,1773,1714,59,82,140548,5793.26,11243.84,157585.1,18,1,96.69,98.65,4.9,97.05,Partial,Paid
15873,PO-2024-015873,20250329,1,2,1,1399,1354,45,108,146232,3333.97,11698.56,161264.53,18,0,96.79,98.92,4.9,98.44,Partial,Pending
15874,PO-2024-015874,20250329,2,3,1,976,959,17,132,126588,6189.42,10127.04,142904.46,21,1,98.27,98.27,4.7,97.45,Partial,Paid
15875,PO-2024-015875,20250329,3,5,2,1276,1244,32,248,308512,7107.63,24680.96,340300.59,20,2,97.54,98.93,4.6,96.21,Partial,Paid
15876,PO-2024-015876,20250329,3,6,2,3893,3833,60,215,824095,27462.0,65927.6,917484.6,20,0,98.47,99.55,4.6,99.29,Partial,Pending
15877,PO-2024-015877,20250329,4,7,2,521,496,25,188,93248,2002.77,7459.84,102710.61,14,0,95.21,98.11,4.9,97.57,Partial,Paid
15878,PO-2024-015878,20250329,4,8,2,547,540,7,365,197100,5250.42,15768.0,218118.42,14,0,98.72,99.57,4.9,99.38,Partial,Paid
15879,PO-2024-015879,20250329,5,9,3,1814,1725,89,240,414000,13190.2,33120.0,460310.2,16,0,95.11,96.76,4.8,96.99,Partial,Pending
15880,PO-2024-015880,20250329,5,10,3,622,608,14,510,310080,9928.08,24806.4,344814.48,16,2,97.82,96.29,4.8,95.25,Partial,Paid
15881,PO-2024-015881,20250329,7,13,4,675,660,15,1350,891000,17867.49,71280.0,980147.49,18,0,97.91,96.53,4.8,97.88,Partial,Paid
15882,PO-2024-015882,20250329,9,15,4,932,913,19,2450,2236850,91350.71,178948.0,2507148.71,23,0,98.02,99.35,4.5,99.05,Partial,Pending
15883,PO-2024-015883,20250329,10,16,5,1003,971,32,620,602020,12080.13,48161.6,662261.73,24,0,96.89,98.32,4.8,98.24,Partial,Paid
15884,PO-2024-015884,20250329,11,17,5,447,429,18,48,20592,768.65,1647.36,23008.01,15,3,96.08,96.96,4.7,93.66,Partial,Paid
15885,PO-2024-015885,20250329,12,18,5,740,712,28,4,2848,91.42,227.84,3167.26,18,0,96.34,96.02,4.8,97.13,Partial,Paid
15886,PO-2024-015886,20250329,13,19,6,558,546,12,18,9828,260.15,786.24,10874.39,17,1,97.93,98.48,4.9,97.42,Partial,Paid
15887,PO-2024-015887,20250329,14,20,6,173,165,8,26,4290,197.91,343.2,4831.11,21,4,95.89,99.8,4.5,93.48,Partial,Paid
