QualityID,DateKey,ProductKey,MachineKey,EmployeeKey,ShiftKey,PlantKey,InspectedQuantity,PassedQuantity,DefectiveQuantity,DefectRatePct,InspectionResult,DefectType,InspectionTimeHours,InspectorScore,ReworkQuantity,ScrapQuantity,FirstPassYieldPct,ReworkRatePct,ScrapRatePct,ReworkCost,ScrapCost,TotalQualityCost
43856,20251109,20,27,16,3,6,112,108,4,3.38,Conditional Pass,Display Flicker,1.17,84.14,2,2,96.43,50.0,50.0,26.03,52.0,78.03
43857,20251109,19,27,50,1,6,131,128,3,2.03,Conditional Pass,Loose Connection,1.25,86.77,1,2,97.71,33.33,66.67,6.08,36.0,42.08
43858,20251109,19,25,184,1,6,126,124,2,1.66,Pass,Loose Connection,1.3,96.37,1,1,98.41,50.0,50.0,10.39,18.0,28.39
43859,20251109,21,32,141,2,7,76,74,2,2.15,Conditional Pass,Packaging Damage,1.89,96.83,1,1,97.37,50.0,50.0,12.56,15.0,27.56
43860,20251109,21,30,116,2,7,90,88,2,2.21,Conditional Pass,Display Flicker,1.75,94.07,1,1,97.78,50.0,50.0,9.79,15.0,24.79
43861,20251109,21,30,45,2,7,88,86,2,1.89,Pass,Loose Connection,1.05,91.35,0,2,97.73,0.0,100.0,0.0,30.0,30.0
43862,20251109,22,36,77,3,8,50,48,2,3.63,Conditional Pass,Packaging Damage,1.57,91.22,1,1,96.0,50.0,50.0,12.91,34.0,46.91
43863,20251109,22,33,193,3,8,50,48,2,3.34,Conditional Pass,Power Failure,1.02,85.71,0,2,96.0,0.0,100.0,0.0,68.0,68.0
43864,20251109,22,36,32,3,8,50,48,2,3.38,Conditional Pass,Power Failure,1.69,87.61,1,1,96.0,50.0,50.0,12.49,34.0,46.49
43865,20251110,1,3,102,3,1,461,447,14,3.1,Conditional Pass,Packaging Damage,1.98,100.0,6,8,96.96,42.86,57.14,89.54,656.0,745.54
43866,20251110,3,1,84,3,1,441,427,14,3.15,Conditional Pass,Scratch,2.23,89.15,8,6,96.83,57.14,42.86,108.56,792.0,900.56
43867,20251110,1,2,100,1,1,380,373,7,1.75,Pass,Alignment Error,2.13,85.46,2,5,98.16,28.57,71.43,28.69,410.0,438.69
43868,20251110,2,1,185,1,1,522,515,7,1.4,Pass,Alignment Error,1.89,94.46,4,3,98.66,57.14,42.86,37.5,324.0,361.5
43869,20251110,3,4,22,3,1,354,343,11,3.04,Conditional Pass,Power Failure,1.66,96.08,5,6,96.89,45.45,54.55,86.06,792.0,878.06
43870,20251110,1,2,22,1,1,508,499,9,1.72,Pass,Alignment Error,1.82,97.3,4,5,98.23,44.44,55.56,28.63,410.0,438.63
43871,20251110,3,6,30,1,1,570,560,10,1.82,Pass,Packaging Damage,2.53,93.92,5,5,98.25,50.0,50.0,88.59,660.0,748.59
43872,20251110,2,4,145,3,1,282,273,9,3.22,Conditional Pass,Color Issue,1.11,87.87,5,4,96.81,55.56,44.44,61.17,432.0,493.17
43873,20251110,8,9,1,1,2,265,262,3,1.2,Pass,Alignment Error,1.19,97.87,1,2,98.87,33.33,66.67,12.9,730.0,742.9
43874,20251110,7,10,178,2,2,222,217,5,2.23,Conditional Pass,Dead Pixel,2.19,94.37,1,4,97.75,20.0,80.0,6.68,752.0,758.68
43875,20251110,6,10,81,1,2,263,258,5,1.81,Pass,Power Failure,1.5,95.3,3,2,98.1,60.0,40.0,34.92,430.0,464.92
43876,20251110,6,9,95,2,2,246,241,5,1.94,Pass,Dead Pixel,1.55,87.03,3,2,97.97,60.0,40.0,40.38,430.0,470.38
43877,20251110,6,8,66,2,2,265,258,7,2.66,Conditional Pass,Scratch,1.07,85.61,3,4,97.36,42.86,57.14,44.49,860.0,904.49
43878,20251110,6,10,5,2,2,231,226,5,2.17,Conditional Pass,Scratch,2.38,92.39,2,3,97.84,40.0,60.0,34.96,645.0,679.96
43879,20251110,7,9,179,2,2,301,294,7,2.19,Conditional Pass,Color Issue,2.42,91.08,3,4,97.67,42.86,57.14,42.52,752.0,794.52
43880,20251110,8,9,143,3,2,267,260,7,2.6,Conditional Pass,Color Issue,1.11,96.9,3,4,97.38,42.86,57.14,28.27,1460.0,1488.27
43881,20251110,9,16,20,1,3,202,199,3,1.71,Pass,Alignment Error,1.02,95.29,1,2,98.51,33.33,66.67,13.4,480.0,493.4
43882,20251110,10,16,153,3,3,249,243,6,2.5,Conditional Pass,Dead Pixel,1.9,100.0,3,3,97.59,50.0,50.0,42.25,1530.0,1572.25
43883,20251110,10,15,153,1,3,291,287,4,1.5,Pass,Color Issue,2.06,100.0,1,3,98.63,25.0,75.0,12.58,1530.0,1542.58
43884,20251110,11,14,149,2,3,112,109,3,2.71,Conditional Pass,Loose Connection,1.46,85.47,1,2,97.32,33.33,66.67,6.86,296.0,302.86
43885,20251110,9,16,29,3,3,199,193,6,2.91,Conditional Pass,Scratch,1.34,97.8,4,2,96.98,66.67,33.33,55.69,480.0,535.69
43886,20251110,15,20,130,1,4,118,116,2,1.78,Pass,Loose Connection,1.74,91.15,0,2,98.31,0.0,100.0,0.0,4900.0,4900.0
43887,20251110,15,18,130,3,4,94,91,3,3.27,Conditional Pass,Packaging Damage,1.62,94.98,1,2,96.81,33.33,66.67,10.34,4900.0,4910.34
43888,20251110,15,18,114,3,4,118,115,3,2.65,Conditional Pass,Display Flicker,1.64,100.0,1,2,97.46,33.33,66.67,13.2,4900.0,4913.2
43889,20251110,13,17,180,1,4,87,85,2,1.96,Pass,Packaging Damage,1.82,88.52,0,2,97.7,0.0,100.0,0.0,2700.0,2700.0
43890,20251110,17,22,197,2,5,180,175,5,2.63,Conditional Pass,Dead Pixel,1.08,89.69,2,3,97.22,40.0,60.0,29.32,144.0,173.32
43891,20251110,18,21,33,3,5,170,164,6,3.81,Conditional Pass,Loose Connection,1.16,84.25,2,4,96.47,33.33,66.67,34.83,16.0,50.83
43892,20251110,17,24,155,3,5,237,231,6,2.65,Conditional Pass,Power Failure,1.41,97.39,3,3,97.47,50.0,50.0,26.87,144.0,170.87
43893,20251110,16,22,33,2,5,166,162,4,2.6,Conditional Pass,Packaging Damage,1.37,82.26,2,2,97.59,50.0,50.0,30.21,1240.0,1270.21
43894,20251110,18,22,200,3,5,144,140,4,2.99,Conditional Pass,Packaging Damage,1.89,90.15,2,2,97.22,50.0,50.0,12.56,8.0,20.56
43895,20251110,20,28,151,3,6,96,93,3,2.99,Conditional Pass,Color Issue,1.92,94.42,1,2,96.88,33.33,66.67,10.67,52.0,62.67
43896,20251110,19,26,97,3,6,125,122,3,2.61,Conditional Pass,Loose Connection,1.36,96.99,1,2,97.6,33.33,66.67,13.35,36.0,49.35
43897,20251110,20,28,184,2,6,107,104,3,2.44,Conditional Pass,Packaging Damage,1.45,91.35,1,2,97.2,33.33,66.67,16.67,52.0,68.67
43898,20251110,19,25,24,2,6,121,119,2,2.01,Conditional Pass,Scratch,1.54,85.84,1,1,98.35,50.0,50.0,14.55,18.0,32.55
43899,20251110,20,25,44,1,6,109,108,1,1.37,Pass,Power Failure,1.43,98.82,0,1,99.08,0.0,100.0,0.0,26.0,26.0
43900,20251110,21,32,56,1,7,81,79,2,1.97,Pass,Scratch,1.01,90.92,0,2,97.53,0.0,100.0,0.0,30.0,30.0
43901,20251110,21,30,48,2,7,106,104,2,2.3,Conditional Pass,Loose Connection,1.06,97.51,0,2,98.11,0.0,100.0,0.0,30.0,30.0
43902,20251110,21,30,14,2,7,82,80,2,2.21,Conditional Pass,Power Failure,2.11,90.74,1,1,97.56,50.0,50.0,13.51,15.0,28.51
43903,20251110,21,32,152,3,7,69,67,2,2.68,Conditional Pass,Display Flicker,2.08,100.0,0,2,97.1,0.0,100.0,0.0,30.0,30.0
43904,20251110,22,36,103,2,8,50,49,1,2.19,Conditional Pass,Display Flicker,1.21,83.6,0,1,98.0,0.0,100.0,0.0,34.0,34.0
43905,20251111,1,6,11,3,1,673,652,21,3.18,Conditional Pass,Packaging Damage,2.88,100.0,8,13,96.88,38.1,61.9,71.47,1066.0,1137.47
43906,20251111,3,5,86,3,1,290,281,9,3.05,Conditional Pass,Color Issue,2.16,90.8,5,4,96.9,55.56,44.44,41.36,528.0,569.36
43907,20251111,4,4,134,2,1,325,317,8,2.4,Conditional Pass,Power Failure,2.22,90.46,4,4,97.54,50.0,50.0,68.37,704.0,772.37
43908,20251111,3,2,138,1,1,424,419,5,1.14,Pass,Packaging Damage,2.66,95.35,2,3,98.82,40.0,60.0,14.72,396.0,410.72
43909,20251111,3,4,54,1,1,327,322,5,1.64,Pass,Power Failure,1.9,91.63,2,3,98.47,40.0,60.0,15.51,396.0,411.51
43910,20251111,1,2,198,1,1,399,392,7,1.77,Pass,Loose Connection,1.3,87.59,3,4,98.25,42.86,57.14,33.42,328.0,361.42
43911,20251111,2,3,121,3,1,391,378,13,3.39,Conditional Pass,Alignment Error,2.64,93.45,6,7,96.68,46.15,53.85,40.98,756.0,796.98
43912,20251111,4,5,165,3,1,290,280,10,3.29,Conditional Pass,Packaging Damage,2.57,86.89,4,6,96.55,40.0,60.0,63.41,1056.0,1119.41
43913,20251111,6,9,110,1,2,253,249,4,1.6,Pass,Loose Connection,1.8,87.69,1,3,98.42,25.0,75.0,11.16,645.0,656.16
43914,20251111,6,8,178,2,2,299,293,6,2.16,Conditional Pass,Packaging Damage,1.28,89.6,2,4,97.99,33.33,66.67,29.52,860.0,889.52
43915,20251111,6,9,9,3,2,277,270,7,2.46,Conditional Pass,Color Issue,1.07,99.37,4,3,97.47,57.14,42.86,42.42,645.0,687.42
43916,20251111,7,7,40,2,2,374,365,9,2.31,Conditional Pass,Loose Connection,2.65,93.12,5,4,97.59,55.56,44.44,45.76,752.0,797.76
43917,20251111,8,11,13,2,2,385,377,8,2.12,Conditional Pass,Power Failure,2.12,84.34,4,4,97.92,50.0,50.0,52.12,1460.0,1512.12
43918,20251111,7,10,9,2,2,259,254,5,1.97,Pass,Color Issue,1.42,99.74,2,3,98.07,40.0,60.0,32.16,564.0,596.16
43919,20251111,6,8,53,3,2,364,354,10,2.79,Conditional Pass,Display Flicker,1.95,97.67,5,5,97.25,50.0,50.0,80.17,1075.0,1155.17
43920,20251111,8,11,3,3,2,367,356,11,3.05,Conditional Pass,Dead Pixel,2.28,84.66,4,7,97.0,36.36,63.64,30.75,2555.0,2585.75
43921,20251111,6,10,107,1,2,236,233,3,1.19,Pass,Display Flicker,1.36,90.57,1,2,98.73,33.33,66.67,8.92,430.0,438.92
43922,20251111,10,12,20,1,3,184,181,3,1.65,Pass,Packaging Damage,1.55,90.17,1,2,98.37,33.33,66.67,12.6,1020.0,1032.6
43923,20251111,9,15,166,1,3,270,265,5,1.97,Pass,Scratch,2.1,91.14,1,4,98.15,20.0,80.0,9.24,960.0,969.24
43924,20251111,12,16,149,2,3,195,190,5,2.53,Conditional Pass,Color Issue,1.37,87.99,2,3,97.44,40.0,60.0,24.31,2670.0,2694.31
43925,20251111,11,15,160,1,3,264,260,4,1.48,Pass,Display Flicker,1.72,93.24,2,2,98.48,50.0,50.0,33.62,296.0,329.62
43926,20251111,11,16,160,3,3,220,214,6,2.86,Conditional Pass,Scratch,1.69,88.67,3,3,97.27,50.0,50.0,28.01,444.0,472.01
43927,20251111,11,16,166,1,3,221,217,4,1.8,Pass,Loose Connection,0.98,95.57,2,2,98.19,50.0,50.0,19.85,296.0,315.85
43928,20251111,11,12,166,2,3,157,154,3,2.23,Conditional Pass,Loose Connection,1.9,95.32,1,2,98.09,33.33,66.67,9.77,296.0,305.77
43929,20251111,9,15,137,1,3,254,250,4,1.73,Pass,Color Issue,1.65,100.0,2,2,98.43,50.0,50.0,23.23,480.0,503.23
43930,20251111,15,18,176,1,4,99,98,1,1.0,Pass,Alignment Error,2.2,98.64,0,1,98.99,0.0,100.0,0.0,2450.0,2450.0
43931,20251111,14,17,99,1,4,94,93,1,1.41,Pass,Display Flicker,0.89,89.5,0,1,98.94,0.0,100.0,0.0,1880.0,1880.0
43932,20251111,14,20,169,2,4,103,100,3,2.59,Conditional Pass,Dead Pixel,1.58,82.13,1,2,97.09,33.33,66.67,6.75,3760.0,3766.75
43933,20251111,13,18,196,3,4,85,82,3,3.65,Conditional Pass,Dead Pixel,1.71,87.69,1,2,96.47,33.33,66.67,9.72,2700.0,2709.72
43934,20251111,13,19,176,2,4,222,218,4,2.01,Conditional Pass,Alignment Error,1.42,98.77,1,3,98.2,25.0,75.0,6.3,4050.0,4056.3
43935,20251111,14,17,37,3,4,96,93,3,3.09,Conditional Pass,Packaging Damage,1.47,90.6,1,2,96.88,33.33,66.67,10.5,3760.0,3770.5
43936,20251111,17,22,35,3,5,160,155,5,3.12,Conditional Pass,Packaging Damage,1.2,86.64,3,2,96.88,60.0,40.0,19.75,96.0,115.75
43937,20251111,16,24,104,3,5,209,202,7,3.27,Conditional Pass,Alignment Error,1.64,91.21,3,4,96.65,42.86,57.14,26.26,2480.0,2506.26
43938,20251111,16,21,8,2,5,163,160,3,2.01,Conditional Pass,Loose Connection,1.21,86.1,1,2,98.16,33.33,66.67,16.33,1240.0,1256.33
43939,20251111,17,23,132,2,5,203,200,3,1.68,Pass,Alignment Error,1.98,97.18,1,2,98.52,33.33,66.67,9.54,96.0,105.54
43940,20251111,19,27,78,2,6,137,134,3,1.83,Pass,Loose Connection,2.0,94.98,2,1,97.81,66.67,33.33,34.35,18.0,52.35
43941,20251111,19,27,133,1,6,116,114,2,1.49,Pass,Packaging Damage,1.64,85.85,1,1,98.28,50.0,50.0,11.4,18.0,29.4
43942,20251111,20,25,184,1,6,109,107,2,1.44,Pass,Packaging Damage,1.47,91.53,1,1,98.17,50.0,50.0,7.53,26.0,33.53
43943,20251111,19,25,36,2,6,135,133,2,1.7,Pass,Scratch,0.95,100.0,1,1,98.52,50.0,50.0,14.56,18.0,32.56
43944,20251111,21,32,92,2,7,84,82,2,2.18,Conditional Pass,Loose Connection,2.14,94.37,1,1,97.62,50.0,50.0,8.78,15.0,23.78
43945,20251111,21,30,135,1,7,90,89,1,1.66,Pass,Packaging Damage,2.14,83.62,0,1,98.89,0.0,100.0,0.0,15.0,15.0
43946,20251111,21,32,101,1,7,73,72,1,1.29,Pass,Color Issue,0.85,95.44,0,1,98.63,0.0,100.0,0.0,15.0,15.0
43947,20251111,22,37,74,2,8,50,49,1,1.94,Pass,Packaging Damage,1.51,91.63,0,1,98.0,0.0,100.0,0.0,34.0,34.0
43948,20251111,22,35,21,3,8,50,48,2,3.3,Conditional Pass,Alignment Error,1.98,87.64,0,2,96.0,0.0,100.0,0.0,68.0,68.0
43949,20251111,22,34,55,3,8,50,48,2,3.09,Conditional Pass,Color Issue,1.1,96.57,1,1,96.0,50.0,50.0,12.46,34.0,46.46
43950,20251112,4,4,170,1,1,377,371,6,1.53,Pass,Alignment Error,1.57,97.8,3,3,98.41,50.0,50.0,20.55,528.0,548.55
43951,20251112,5,4,185,1,1,385,380,5,1.41,Pass,Color Issue,2.08,97.25,1,4,98.7,20.0,80.0,10.34,992.0,1002.34
43952,20251112,3,6,145,2,1,488,474,14,2.8,Conditional Pass,Power Failure,2.72,85.81,7,7,97.13,50.0,50.0,102.02,924.0,1026.02
43953,20251112,2,6,86,3,1,577,561,16,2.79,Conditional Pass,Dead Pixel,1.89,96.3,5,11,97.23,31.25,68.75,42.42,1188.0,1230.42
43954,20251112,3,2,71,3,1,562,547,15,2.6,Conditional Pass,Packaging Damage,2.46,100.0,5,10,97.33,33.33,66.67,30.96,1320.0,1350.96
43955,20251112,1,1,192,2,1,484,473,11,2.27,Conditional Pass,Color Issue,1.78,88.75,4,7,97.73,36.36,63.64,45.17,574.0,619.17
43956,20251112,5,6,102,1,1,504,496,8,1.49,Pass,Power Failure,2.81,99.63,4,4,98.41,50.0,50.0,64.9,992.0,1056.9
43957,20251112,4,5,156,2,1,300,294,6,2.06,Conditional Pass,Power Failure,2.28,82.28,3,3,98.0,50.0,50.0,34.4,528.0,562.4
43958,20251112,3,3,127,2,1,359,352,7,1.83,Pass,Scratch,2.24,90.35,3,4,98.05,42.86,57.14,33.2,528.0,561.2
43959,20251112,8,8,179,1,2,300,295,5,1.64,Pass,Display Flicker,2.24,89.88,3,2,98.33,60.0,40.0,18.76,730.0,748.76
43960,20251112,8,8,15,3,2,337,328,9,2.79,Conditional Pass,Packaging Damage,1.31,94.02,5,4,97.33,55.56,44.44,86.8,1460.0,1546.8
43961,20251112,6,11,110,2,2,352,343,9,2.44,Conditional Pass,Scratch,1.83,86.03,5,4,97.44,55.56,44.44,54.11,860.0,914.11
43962,20251112,8,7,117,2,2,349,341,8,2.39,Conditional Pass,Packaging Damage,2.63,89.85,4,4,97.71,50.0,50.0,61.77,1460.0,1521.77
43963,20251112,7,10,161,3,2,263,254,9,3.31,Conditional Pass,Color Issue,1.58,90.79,5,4,96.58,55.56,44.44,54.52,752.0,806.52
43964,20251112,7,11,85,2,2,417,409,8,1.95,Pass,Scratch,2.46,97.57,4,4,98.08,50.0,50.0,61.13,752.0,813.13
43965,20251112,8,10,175,1,2,233,229,4,1.7,Pass,Power Failure,1.01,90.22,1,3,98.28,25.0,75.0,7.88,1095.0,1102.88
43966,20251112,8,7,60,2,2,331,324,7,1.96,Pass,Power Failure,2.62,100.0,3,4,97.89,42.86,57.14,25.18,1460.0,1485.18
43967,20251112,8,11,106,2,2,374,365,9,2.36,Conditional Pass,Loose Connection,1.34,89.08,3,6,97.59,33.33,66.67,19.72,2190.0,2209.72
43968,20251112,10,15,137,3,3,265,258,7,2.55,Conditional Pass,Loose Connection,1.53,97.74,3,4,97.36,42.86,57.14,47.04,2040.0,2087.04
43969,20251112,11,12,90,3,3,151,146,5,3.55,Conditional Pass,Scratch,1.2,82.96,2,3,96.69,40.0,60.0,24.54,444.0,468.54
43970,20251112,11,16,90,2,3,209,204,5,2.19,Conditional Pass,Scratch,1.27,86.71,3,2,97.61,60.0,40.0,32.02,296.0,328.02
43971,20251112,9,14,149,2,3,125,122,3,2.45,Conditional Pass,Scratch,2.03,87.5,1,2,97.6,33.33,66.67,7.74,480.0,487.74
43972,20251112,10,15,153,3,3,326,317,9,2.77,Conditional Pass,Power Failure,1.55,100.0,3,6,97.24,33.33,66.67,33.42,3060.0,3093.42
43973,20251112,13,18,119,1,4,94,92,2,1.85,Pass,Packaging Damage,1.65,89.64,1,1,97.87,50.0,50.0,10.99,1350.0,1360.99
43974,20251112,14,19,37,3,4,186,180,6,3.4,Conditional Pass,Alignment Error,1.88,91.64,2,4,96.77,33.33,66.67,34.94,7520.0,7554.94
43975,20251112,15,19,27,2,4,217,212,5,2.18,Conditional Pass,Scratch,1.5,100.0,3,2,97.7,60.0,40.0,37.25,4900.0,4937.25
43976,20251112,13,17,180,1,4,98,96,2,1.91,Pass,Alignment Error,1.82,86.66,0,2,97.96,0.0,100.0,0.0,2700.0,2700.0
43977,20251112,18,24,132,1,5,257,253,4,1.72,Pass,Dead Pixel,1.27,90.91,1,3,98.44,25.0,75.0,9.04,12.0,21.04
43978,20251112,16,24,64,2,5,210,205,5,2.21,Conditional Pass,Scratch,2.13,88.53,2,3,97.62,40.0,60.0,32.71,1860.0,1892.71
43979,20251112,17,24,104,2,5,207,203,4,1.78,Pass,Alignment Error,1.41,94.92,1,3,98.07,25.0,75.0,9.07,144.0,153.07
43980,20251112,17,23,150,1,5,168,166,2,1.47,Pass,Display Flicker,2.11,84.71,1,1,98.81,50.0,50.0,15.07,48.0,63.07
43981,20251112,18,24,64,3,5,193,186,7,3.7,Conditional Pass,Alignment Error,1.57,88.11,4,3,96.37,57.14,42.86,48.26,12.0,60.26
43982,20251112,18,24,19,2,5,246,242,4,1.67,Pass,Display Flicker,2.01,91.15,2,2,98.37,50.0,50.0,34.21,8.0,42.21
43983,20251112,19,27,171,2,6,142,140,2,1.69,Pass,Alignment Error,2.17,92.92,1,1,98.59,50.0,50.0,7.52,18.0,25.52
43984,20251112,19,26,36,3,6,125,121,4,3.15,Conditional Pass,Color Issue,1.42,96.5,2,2,96.8,50.0,50.0,24.62,36.0,60.62
43985,20251112,20,27,184,3,6,119,115,4,3.2,Conditional Pass,Alignment Error,0.77,93.98,2,2,96.64,50.0,50.0,23.89,52.0,75.89
43986,20251112,20,27,42,1,6,141,139,2,1.64,Pass,Alignment Error,2.14,100.0,1,1,98.58,50.0,50.0,7.92,26.0,33.92
43987,20251112,21,30,135,2,7,98,96,2,2.07,Conditional Pass,Display Flicker,1.12,84.28,1,1,97.96,50.0,50.0,7.67,15.0,22.67
43988,20251112,21,29,73,2,7,79,78,1,1.43,Pass,Loose Connection,0.81,100.0,0,1,98.73,0.0,100.0,0.0,15.0,15.0
43989,20251112,21,31,56,3,7,77,75,2,3.01,Conditional Pass,Power Failure,1.41,91.46,1,1,97.4,50.0,50.0,11.0,15.0,26.0
43990,20251112,21,29,18,3,7,70,68,2,2.48,Conditional Pass,Display Flicker,1.64,99.81,0,2,97.14,0.0,100.0,0.0,30.0,30.0
43991,20251112,22,37,124,2,8,50,49,1,2.3,Conditional Pass,Power Failure,1.63,97.44,0,1,98.0,0.0,100.0,0.0,34.0,34.0
43992,20251112,22,35,124,1,8,50,49,1,1.27,Pass,Display Flicker,1.98,90.86,0,1,98.0,0.0,100.0,0.0,34.0,34.0
43993,20251112,22,35,124,2,8,50,49,1,2.06,Conditional Pass,Scratch,1.52,96.35,0,1,98.0,0.0,100.0,0.0,34.0,34.0
43994,20251113,2,4,71,2,1,370,363,7,1.9,Pass,Display Flicker,2.12,99.47,4,3,98.11,57.14,42.86,70.81,324.0,394.81
43995,20251113,5,3,70,3,1,411,397,14,3.37,Conditional Pass,Loose Connection,1.97,91.08,8,6,96.59,57.14,42.86,60.93,1488.0,1548.93
43996,20251113,3,5,102,1,1,398,394,4,1.1,Pass,Alignment Error,1.83,100.0,1,3,98.99,25.0,75.0,7.15,396.0,403.15
43997,20251113,2,3,11,1,1,410,404,6,1.43,Pass,Alignment Error,1.46,100.0,4,2,98.54,66.67,33.33,51.17,216.0,267.17
43998,20251113,1,2,70,2,1,439,430,9,2.11,Conditional Pass,Power Failure,2.54,94.21,5,4,97.95,55.56,44.44,46.66,328.0,374.66
43999,20251113,3,4,198,2,1,295,289,6,2.1,Conditional Pass,Alignment Error,1.17,82.91,2,4,97.97,33.33,66.67,19.89,528.0,547.89
44000,20251113,3,1,127,3,1,424,412,12,2.75,Conditional Pass,Display Flicker,2.84,91.03,7,5,97.17,58.33,41.67,112.93,660.0,772.93
44001,20251113,3,1,192,3,1,433,419,14,3.13,Conditional Pass,Display Flicker,1.68,86.41,8,6,96.77,57.14,42.86,114.4,792.0,906.4
44002,20251113,5,3,54,2,1,351,344,7,1.95,Pass,Color Issue,2.04,94.11,3,4,98.01,42.86,57.14,28.11,992.0,1020.11
44003,20251113,4,1,84,2,1,409,401,8,2.05,Conditional Pass,Color Issue,1.94,88.53,4,4,98.04,50.0,50.0,28.56,704.0,732.56
44004,20251113,8,11,186,2,2,441,432,9,2.11,Conditional Pass,Alignment Error,2.65,94.84,5,4,97.96,55.56,44.44,36.48,1460.0,1496.48
44005,20251113,6,10,106,3,2,222,214,8,3.72,Conditional Pass,Display Flicker,1.34,84.79,4,4,96.4,50.0,50.0,47.56,860.0,907.56
44006,20251113,6,7,110,2,2,301,293,8,2.5,Conditional Pass,Color Issue,1.42,88.38,4,4,97.34,50.0,50.0,66.3,860.0,926.3
44007,20251113,6,10,85,3,2,219,212,7,3.19,Conditional Pass,Dead Pixel,1.14,100.0,4,3,96.8,57.14,42.86,48.47,645.0,693.47
44008,20251113,7,11,186,1,2,432,425,7,1.63,Pass,Packaging Damage,2.19,95.83,4,3,98.38,57.14,42.86,55.63,564.0,619.63
44009,20251113,7,8,25,3,2,320,310,10,3.0,Conditional Pass,Loose Connection,1.57,95.15,4,6,96.88,40.0,60.0,64.48,1128.0,1192.48
44010,20251113,12,13,12,2,3,176,172,4,2.01,Conditional Pass,Dead Pixel,2.15,94.69,1,3,97.73,25.0,75.0,17.13,2670.0,2687.13
44011,20251113,10,16,62,3,3,212,206,6,2.86,Conditional Pass,Loose Connection,1.29,99.8,3,3,97.17,50.0,50.0,32.02,1530.0,1562.02
44012,20251113,9,13,166,2,3,177,173,4,2.17,Conditional Pass,Loose Connection,1.97,93.14,1,3,97.74,25.0,75.0,17.03,720.0,737.03
44013,20251113,9,13,20,2,3,155,152,3,1.95,Pass,Dead Pixel,2.2,94.87,1,2,98.06,33.33,66.67,16.22,480.0,496.22
44014,20251113,9,16,166,2,3,209,204,5,2.18,Conditional Pass,Color Issue,2.28,90.14,2,3,97.61,40.0,60.0,23.54,720.0,743.54
44015,20251113,9,14,166,3,3,127,123,4,3.03,Conditional Pass,Scratch,0.98,90.88,1,3,96.85,25.0,75.0,10.73,720.0,730.73
44016,20251113,13,17,196,3,4,109,105,4,3.24,Conditional Pass,Loose Connection,1.34,89.3,2,2,96.33,50.0,50.0,24.55,2700.0,2724.55
44017,20251113,13,19,41,3,4,160,154,6,3.55,Conditional Pass,Display Flicker,2.12,89.95,3,3,96.25,50.0,50.0,30.53,4050.0,4080.53
44018,20251113,15,18,68,3,4,80,77,3,3.33,Conditional Pass,Packaging Damage,1.77,96.23,1,2,96.25,33.33,66.67,11.21,4900.0,4911.21
44019,20251113,14,18,169,3,4,86,83,3,3.5,Conditional Pass,Color Issue,0.75,83.24,1,2,96.51,33.33,66.67,7.26,3760.0,3767.26
44020,20251113,13,19,41,2,4,168,165,3,2.04,Conditional Pass,Loose Connection,2.2,86.59,1,2,98.21,33.33,66.67,14.95,2700.0,2714.95
44021,20251113,14,18,130,1,4,92,90,2,1.78,Pass,Color Issue,1.17,91.64,1,1,97.83,50.0,50.0,9.13,1880.0,1889.13
44022,20251113,18,21,104,3,5,196,190,6,3.0,Conditional Pass,Scratch,2.25,96.27,3,3,96.94,50.0,50.0,23.48,12.0,35.48
44023,20251113,17,23,8,1,5,181,178,3,1.67,Pass,Loose Connection,1.17,84.35,1,2,98.34,33.33,66.67,15.84,96.0,111.84
44024,20251113,18,23,150,2,5,186,182,4,2.35,Conditional Pass,Alignment Error,0.95,87.6,2,2,97.85,50.0,50.0,28.21,8.0,36.21
44025,20251113,17,21,83,1,5,183,180,3,1.42,Pass,Packaging Damage,1.66,91.72,1,2,98.36,33.33,66.67,6.83,96.0,102.83
44026,20251113,18,22,111,1,5,192,190,2,1.09,Pass,Loose Connection,1.94,97.13,1,1,98.96,50.0,50.0,13.99,4.0,17.99
44027,20251113,19,26,97,1,6,137,135,2,1.61,Pass,Scratch,1.62,95.38,1,1,98.54,50.0,50.0,6.66,18.0,24.66
44028,20251113,19,25,78,3,6,121,118,3,2.71,Conditional Pass,Alignment Error,1.08,95.31,1,2,97.52,33.33,66.67,16.82,36.0,52.82
44029,20251113,20,28,42,1,6,128,127,1,1.0,Pass,Color Issue,0.9,100.0,0,1,99.22,0.0,100.0,0.0,26.0,26.0
44030,20251113,20,28,97,3,6,94,91,3,2.92,Conditional Pass,Power Failure,1.88,97.19,1,2,96.81,33.33,66.67,17.29,52.0,69.29
44031,20251113,20,28,167,3,6,120,117,3,2.81,Conditional Pass,Color Issue,0.86,91.32,1,2,97.5,33.33,66.67,14.72,52.0,66.72
44032,20251113,21,32,115,2,7,83,82,1,1.57,Pass,Packaging Damage,1.23,93.48,0,1,98.8,0.0,100.0,0.0,15.0,15.0
44033,20251113,21,29,14,1,7,63,62,1,1.77,Pass,Dead Pixel,2.03,86.95,0,1,98.41,0.0,100.0,0.0,15.0,15.0
44034,20251113,22,35,74,3,8,50,48,2,3.21,Conditional Pass,Loose Connection,1.25,93.35,1,1,96.0,50.0,50.0,17.99,34.0,51.99
44035,20251113,22,34,105,1,8,50,49,1,1.56,Pass,Alignment Error,0.75,95.28,0,1,98.0,0.0,100.0,0.0,34.0,34.0
