ProductionID,DateKey,PlantKey,MachineKey,EmployeeKey,ProductKey,ShiftKey,ProductionHours,MachineUtilizationPct,DowntimeMinutes,QuantityProduced,GoodQuantity,RejectedQuantity,DefectRatePct,OEE,UnitCost,UnitPrice,GrossRevenue,ProductionCost,DowntimeCost,LaborCost,ScrapCost,TotalCost,Profit,ProfitMarginPct,CostPerGoodUnit
41409,20250912,4,20,174,14,2,6.93,85.81,50,88,87,1,1.61,74.63,1880,3399,295713,165440,433.61,199.88,1880,167953.49,127759.51,43.2,1930.5
41410,20250912,5,22,67,18,1,7.02,82.97,43,120,117,3,2.12,72.64,4,15,1755,480,606.2,266.81,12,1365.01,389.99,22.22,11.67
41411,20250912,5,21,104,16,1,7.02,87.83,59,159,156,3,1.74,74.1,620,1199,187044,98580,472.08,192.36,1860,101104.45,85939.55,45.95,648.11
41412,20250912,5,21,10,16,3,6.91,85.87,34,151,146,5,3.25,76.22,620,1199,175054,93620,294.71,373.34,3100,97388.05,77665.95,44.37,667.04
41413,20250912,5,24,155,18,3,7.59,74.76,30,195,189,6,2.83,67.69,4,15,2835,780,391.52,436.31,24,1631.83,1203.17,42.44,8.63
41414,20250912,5,21,155,18,2,6.89,78.94,11,149,147,2,1.53,75.81,4,15,2205,596,140.94,396.07,8,1141.01,1063.99,48.25,7.76
41415,20250912,5,24,61,16,3,7.43,76.81,54,172,167,5,3.15,65.54,620,1199,200233,106640,720.55,291.55,3100,110752.1,89480.9,44.69,663.19
41416,20250912,6,26,139,20,2,6.51,86.33,42,70,68,2,2.62,74.85,26,59,4012,1820,622.4,355.44,52,2849.85,1162.15,28.97,41.91
41417,20250912,6,27,181,19,3,7.43,83.68,31,96,93,3,3.39,75.43,18,39,3627,1728,256.88,329.62,54,2368.5,1258.5,34.7,25.47
41418,20250912,6,26,39,19,3,7.8,79.87,54,86,83,3,3.43,68.19,18,39,3237,1548,449.47,267.92,54,2319.38,917.62,28.35,27.94
41419,20250912,6,27,125,19,3,6.51,76.32,8,86,83,3,3.2,72.15,18,39,3237,1548,104.2,234.83,54,1941.03,1295.97,40.04,23.39
41420,20250912,7,31,17,21,1,6.71,82.11,17,54,53,1,2.11,77.19,15,35,1855,810,239.32,317.75,15,1382.07,472.93,25.49,26.08
41421,20250912,7,31,4,21,3,7.09,75.13,18,52,50,2,3.67,69.18,15,35,1750,780,172.45,401.11,30,1383.56,366.44,20.94,27.67
41422,20250912,7,31,88,21,3,7.51,78.82,29,64,62,2,3.44,71.44,15,35,2170,960,397.62,438.62,30,1826.24,343.76,15.84,29.46
41423,20250912,8,35,21,22,2,6.81,90.91,54,50,49,1,2.53,77.32,34,79,3871,1700,432.6,203.94,34,2370.54,1500.46,38.76,48.38
41424,20250912,8,38,162,22,3,7.48,79.49,48,50,48,2,3.5,68.15,34,79,3792,1700,715.22,354.16,68,2837.38,954.62,25.17,59.11
41425,20250913,1,3,30,1,3,6.7,79.09,17,270,261,9,3.25,73.22,82,149,38889,22140,219.57,178.69,738,23276.26,15612.74,40.15,89.18
41426,20250913,1,1,165,4,2,6.89,91.44,22,292,284,8,2.8,84.2,176,329,93436,51392,240.62,283.72,1408,53324.34,40111.66,42.93,187.76
41427,20250913,1,2,70,5,3,6.71,83.31,41,341,330,11,3.32,72.41,248,449,148170,84568,378.01,146.43,2728,87820.44,60349.56,40.73,266.12
41428,20250913,1,2,195,1,2,6.55,80.28,37,312,306,6,2.07,71.32,82,149,45594,25584,444.45,304.1,492,26824.55,18769.45,41.17,87.66
41429,20250913,1,5,121,1,3,7.25,82.88,40,249,241,8,3.37,72.84,82,149,35909,20418,417.29,357.34,656,21848.64,14060.36,39.16,90.66
41430,20250913,1,1,70,3,3,7.89,80.09,11,388,377,11,2.76,76.01,132,249,93873,51216,92.09,172.18,1452,52932.27,40940.73,43.61,140.4
41431,20250913,1,6,156,3,3,7.26,85.45,15,394,379,15,3.77,79.37,132,249,94371,52008,129.17,243.04,1980,54360.2,40010.8,42.4,143.43
41432,20250913,1,5,165,3,3,7.82,78.1,25,255,247,8,3.12,71.62,132,249,61503,33660,284.73,322.02,1056,35322.75,26180.25,42.57,143.01
41433,20250913,1,4,127,3,1,6.65,96.08,35,238,234,4,1.49,86.18,132,249,58266,31416,321.6,224.03,528,32489.63,25776.37,44.24,138.84
41434,20250913,2,11,106,8,1,7.23,89.46,25,299,293,6,2.02,82.61,365,699,204807,109135,207,342.75,2190,111874.75,92932.25,45.38,381.83
41435,20250913,2,11,40,6,1,7.88,83.23,48,345,339,6,1.87,73.48,215,399,135261,74175,494.42,349.78,1290,76309.2,58951.8,43.58,225.1
41436,20250913,2,8,179,8,1,7.77,84.97,20,253,250,3,1.32,80.36,365,699,174750,92345,167.84,282.86,1095,93890.7,80859.3,46.27,375.56
41437,20250913,2,10,122,6,1,7.3,88.13,51,197,194,3,1.64,76.68,215,399,77406,42355,493.82,414.36,645,43908.18,33497.82,43.28,226.33
41438,20250913,2,8,175,6,3,7.51,87.24,15,272,263,9,3.17,81.55,215,399,104937,58480,202.74,199.22,1935,60816.96,44120.04,42.04,231.24
41439,20250913,2,11,1,6,3,7.14,84.1,59,326,318,8,2.55,70.74,215,399,126882,70090,809.57,158.47,1720,72778.04,54103.96,42.64,228.86
41440,20250913,2,8,106,7,3,7.86,76.89,60,262,254,8,3.01,65.06,188,349,88646,49256,823.09,372.62,1504,51955.71,36690.29,41.39,204.55
41441,20250913,2,8,52,8,1,7.4,97.53,31,256,252,4,1.39,89.3,365,699,176148,93440,318.61,417.92,1460,95636.53,80511.47,45.71,379.51
41442,20250913,3,13,153,9,1,7.8,92.98,41,144,142,2,1.06,83.66,240,449,63758,34560,594.12,404.67,480,36038.78,27719.22,43.48,253.79
41443,20250913,3,15,166,9,1,7.52,88.42,49,221,218,3,1.35,77.75,240,449,97882,53040,569.4,392.25,720,54721.65,43160.35,44.09,251.02
41444,20250913,3,15,160,10,3,7.62,82.1,42,238,231,7,3.06,72.37,510,899,207669,121380,480.66,230.38,3570,125661.04,82007.96,39.49,543.99
41445,20250913,3,14,62,9,3,7.89,86.14,37,128,125,3,2.49,77.55,240,449,56125,30720,316.55,165.41,720,31921.96,24203.04,43.12,255.38
41446,20250913,3,15,20,11,3,7.95,78.71,23,236,229,7,3.11,72.69,148,299,68471,34928,256.96,267.61,1036,36488.57,31982.43,46.71,159.34
41447,20250913,3,15,75,12,1,7.11,96.74,6,221,216,5,2.06,93.22,890,1499,323784,196690,73.65,197.97,4450,201411.62,122372.38,37.79,932.46
41448,20250913,3,13,12,12,3,7.13,78.19,58,136,132,4,2.79,65.6,890,1499,197868,121040,698.22,363.5,3560,125661.72,72206.28,36.49,951.98
41449,20250913,4,19,23,14,3,7.53,76.87,55,167,162,5,2.98,65.49,1880,3399,550638,313960,640.1,426.75,9400,324426.85,226211.15,41.08,2002.63
41450,20250913,4,18,119,14,1,6.59,89.15,21,68,66,2,2.26,81.93,1880,3399,224334,127840,199.6,214.99,3760,132014.59,92319.41,41.15,2000.22
41451,20250913,4,20,49,13,2,6.77,88.88,56,87,85,2,1.94,74.87,1350,2499,212415,117450,821.69,298.44,2700,121270.13,91144.87,42.91,1426.71
41452,20250913,4,19,49,14,1,7.74,82.2,14,164,162,2,1.32,78.75,1880,3399,550638,308320,150.19,341.2,3760,312571.39,238066.61,43.23,1929.45
41453,20250913,4,20,157,14,1,7.56,94.37,57,99,98,1,1.08,81.68,1880,3399,333102,186120,652.79,368.72,1880,189021.51,144080.49,43.25,1928.79
41454,20250913,4,19,41,15,3,6.63,86.25,35,132,128,4,3.07,76.28,2450,4399,563072,323400,386.58,366.75,9800,333953.34,229118.66,40.69,2609.01
41455,20250913,5,21,33,18,1,7.29,92.13,30,137,134,3,1.88,83.93,4,15,2010,548,426.39,381.21,12,1367.6,642.4,31.96,10.21
41456,20250913,5,21,69,18,3,6.75,86.42,13,154,150,4,2.84,81.47,4,15,2250,616,193.99,265.64,16,1091.63,1158.37,51.48,7.28
41457,20250913,5,21,34,16,3,6.79,82.55,32,123,119,4,3.11,73.59,620,1199,142681,76260,442.85,285.01,2480,79467.86,63213.14,44.3,667.8
41458,20250913,5,23,47,16,2,7.59,79.97,45,156,153,3,2.2,70.68,620,1199,183447,96720,590.53,339.24,1860,99509.77,83937.23,45.76,650.39
41459,20250913,5,22,172,18,3,8,76.21,31,168,163,5,3.11,69.17,4,15,2445,672,290.95,321.37,20,1304.32,1140.68,46.65,8
41460,20250913,6,26,154,20,2,7.39,80.27,23,95,94,1,1.56,75.31,26,59,5546,2470,311.16,390.86,26,3198.02,2347.98,42.34,34.02
41461,20250913,6,26,36,20,3,6.82,87.85,30,91,89,2,2.51,79.62,26,59,5251,2366,315.83,355.65,52,3089.49,2161.51,41.16,34.71
41462,20250913,6,26,7,19,1,7.93,82.47,38,99,97,2,1.87,74.35,18,39,3783,1782,545.41,265.55,36,2628.96,1154.04,30.51,27.1
41463,20250913,7,29,92,21,2,7.56,92.35,29,66,65,1,2.27,85.14,15,35,2275,990,311.5,340.63,15,1657.13,617.87,27.16,25.49
41464,20250913,7,30,45,21,3,7.09,88.05,52,80,78,2,3.04,75.35,15,35,2730,1200,743.29,170.98,30,2144.27,585.73,21.46,27.49
41465,20250913,7,32,189,21,2,7.08,88.56,30,66,64,2,2.35,79.81,15,35,2240,990,423.65,178.76,30,1622.41,617.59,27.57,25.35
41466,20250913,7,31,17,21,2,7.06,79.03,44,60,59,1,2.06,69.64,15,35,2065,900,451.38,334.32,15,1700.7,364.3,17.64,28.83
41467,20250913,8,33,46,22,1,6.91,93.55,6,50,49,1,2.16,90.35,34,79,3871,1700,66.28,309.34,34,2109.62,1761.38,45.5,43.05
41468,20250914,1,4,177,3,2,6.86,80.02,26,259,254,5,2.1,73.52,132,249,63246,34188,305.9,154.23,660,35308.13,27937.87,44.17,139.01
41469,20250914,1,1,84,2,3,7.69,77.94,32,389,377,12,3.02,70.3,108,199,75023,42012,478.37,363.98,1296,44150.35,30872.65,41.15,117.11
41470,20250914,1,2,185,3,3,6.61,77.86,59,340,330,10,2.97,64.33,132,249,82170,44880,702.68,202.01,1320,47104.68,35065.32,42.67,142.74
41471,20250914,1,3,156,1,1,7.93,96.98,43,323,317,6,1.79,86.58,82,149,47233,26486,485.76,265.47,492,27729.23,19503.77,41.29,87.47
41472,20250914,1,3,54,2,2,7.35,89.55,20,329,322,7,2.07,83.67,108,199,64078,35532,207.08,349.2,756,36844.28,27233.72,42.5,114.42
41473,20250914,1,6,70,3,1,7.85,85.11,11,489,482,7,1.43,81.93,132,249,120018,64548,132.39,171.3,924,65775.69,54242.31,45.2,136.46
41474,20250914,1,1,177,3,3,7.72,74.34,46,374,363,11,2.93,64.99,132,249,90387,49368,476.33,173.56,1452,51469.89,38917.11,43.06,141.79
41475,20250914,1,5,192,5,3,7.2,86.07,22,248,240,8,3.06,79.05,248,449,107760,61504,292.92,191.16,1984,63972.08,43787.92,40.63,266.55
41476,20250914,1,4,30,2,2,6.68,83.02,19,234,229,5,2.2,77.39,108,199,45571,25272,264.31,178.15,540,26254.47,19316.53,42.39,114.65
41477,20250914,2,11,40,8,3,6.95,75.69,23,311,301,10,3.19,69.22,365,699,210399,113515,340.21,308.5,3650,117813.71,92585.29,44,391.41
41478,20250914,2,10,110,7,3,6.88,80.05,5,170,165,5,3.01,76.75,188,349,57585,31960,57.42,368.91,940,33326.33,24258.67,42.13,201.98
41479,20250914,2,9,110,8,2,6.83,80.29,32,191,186,5,2.72,72.08,365,699,130014,69715,395.39,366.23,1825,72301.61,57712.39,44.39,388.72
41480,20250914,2,8,40,6,3,7.84,82.4,60,284,275,9,3.15,69.61,215,399,109725,61060,503.13,348.01,1935,63846.13,45878.87,41.81,232.17
41481,20250914,2,8,95,6,3,7.61,79.48,31,234,227,7,3.13,71.87,215,399,90573,50310,384.88,371.2,1505,52571.08,38001.92,41.96,231.59
41482,20250914,2,7,146,8,2,6.57,91.11,20,226,222,4,1.87,84.96,365,699,155178,82490,249.09,291.17,1460,84490.25,70687.75,45.55,380.59
41483,20250914,2,8,52,6,3,6.85,73.85,49,228,222,6,2.57,63.33,215,399,88578,49020,538.91,386.86,1290,51235.77,37342.23,42.16,230.79
41484,20250914,2,10,60,8,2,7.31,83.14,31,230,226,4,1.9,75.92,365,699,157974,83950,349.23,247.28,1460,86006.51,71967.49,45.56,380.56
41485,20250914,3,13,160,9,2,7.05,83.15,14,128,125,3,2.01,78.51,240,449,56125,30720,135.32,213.14,720,31788.46,24336.54,43.36,254.31
41486,20250914,3,13,149,12,2,7.75,79.51,52,125,122,3,2.43,68.92,890,1499,182878,111250,586.64,373.87,2670,114880.51,67997.49,37.18,941.64
41487,20250914,3,15,153,10,1,7.66,86.19,14,246,243,3,1.12,82.55,510,899,218457,125460,200,397.4,1530,127587.41,90869.59,41.6,525.05
41488,20250914,3,16,153,11,1,7.18,87.03,55,191,189,2,1.01,75.12,148,299,56511,28268,734.59,372.5,296,29671.09,26839.91,47.5,156.99
41489,20250914,3,15,137,9,1,6.52,85.37,8,208,205,3,1.47,82.42,240,449,92045,49920,92.55,159.46,720,50892,41153,44.71,248.25
41490,20250914,3,15,12,10,3,7.45,86.57,15,244,236,8,3.3,80.92,510,899,212164,124440,204.98,379.81,4080,129104.79,83059.21,39.15,547.05
41491,20250914,3,12,62,9,2,7.49,82.06,59,154,151,3,2.04,69.9,240,449,67799,36960,554.94,157.03,720,38391.96,29407.04,43.37,254.25
41492,20250914,4,19,37,14,1,7.98,91.79,50,163,161,2,1.32,81.2,1880,3399,547239,306440,606.11,470.65,3760,311276.76,235962.24,43.12,1933.4
41493,20250914,4,20,194,14,2,7.23,92.24,16,79,77,2,2.08,86.59,1880,3399,261723,148520,180.58,334.41,3760,152794.99,108928.01,41.62,1984.35
41494,20250914,4,18,169,15,2,7.23,87.02,31,70,69,1,2.11,79.65,2450,4399,303531,171500,447.4,336.79,2450,174734.19,128796.81,42.43,2532.38
41495,20250914,4,17,6,15,3,7.27,82.56,37,72,70,2,3.25,73.46,2450,4399,307930,176400,522.93,270.46,4900,182093.39,125836.61,40.87,2601.33
41496,20250914,4,19,119,14,2,6.7,90.28,57,119,116,3,2.34,75.53,1880,3399,394284,223720,571.98,218.57,5640,230150.56,164133.44,41.63,1984.06
41497,20250914,4,17,191,13,2,7.57,86.62,30,78,76,2,2.63,78.82,1350,2499,189924,105300,278.73,226.85,2700,108505.59,81418.41,42.87,1427.71
41498,20250914,5,24,89,16,1,6.73,83.96,23,190,188,2,1,78.34,620,1199,225412,117800,198.91,401.99,1240,119640.91,105771.09,46.92,636.39
41499,20250914,5,23,187,18,1,7.53,97.27,45,181,179,2,1.31,86.61,4,15,2685,724,655.88,272.79,8,1660.67,1024.33,38.15,9.28
41500,20250914,5,24,63,16,2,7.85,84.14,28,206,202,4,1.91,77.6,620,1199,242198,127720,263.94,356.73,2480,130820.66,111377.34,45.99,647.63
41501,20250914,5,24,111,17,3,7.95,80.75,52,195,190,5,2.75,70.1,48,99,18810,9360,621.21,186.88,240,10408.1,8401.9,44.67,54.78
41502,20250914,5,23,63,16,1,6.68,82.69,23,146,144,2,1.33,76.88,620,1199,172656,90520,293.65,303.56,1240,92357.2,80298.8,46.51,641.37
41503,20250914,5,21,61,16,1,7.73,97.59,6,161,158,3,2.09,94.53,620,1199,189442,99820,69.82,303.32,1860,102053.14,87388.86,46.13,645.91
41504,20250914,6,25,80,20,2,7.65,80.74,41,108,106,2,1.96,72.17,26,59,6254,2808,532.09,340.59,52,3732.68,2521.32,40.32,35.21
41505,20250914,6,27,133,19,1,7.38,92.96,42,103,101,2,1.46,82.51,18,39,3939,1854,620.95,323.37,36,2834.32,1104.68,28.04,28.06
41506,20250914,6,26,7,19,3,6.54,79.1,39,85,82,3,3.29,68.72,18,39,3198,1530,492.72,219.01,54,2295.73,902.27,28.21,28
41507,20250914,6,26,24,20,3,7.65,83.85,26,84,81,3,3.14,76.28,26,59,4779,2184,295.6,217.56,78,2775.16,2003.84,41.93,34.26
41508,20250914,7,31,56,21,3,6.61,86.74,60,61,59,2,3.04,71.2,15,35,2065,915,857.43,268.85,30,2071.28,-6.28,-0.3,35.11
41509,20250914,7,32,152,21,1,6.77,83.36,33,59,58,1,1.17,75.29,15,35,2030,885,403.13,190.17,15,1493.3,536.7,26.44,25.75
41510,20250914,7,29,14,21,3,7.45,79.49,17,54,52,2,3.5,73.63,15,35,1820,810,150.84,337.74,30,1328.58,491.42,27,25.55
41511,20250914,7,30,101,21,2,7.23,81.07,39,85,84,1,1.61,72.91,15,35,2940,1275,554.98,362.97,15,2207.95,732.05,24.9,26.29
41512,20250914,8,37,58,22,2,7.26,85.78,42,50,49,1,2.58,75.96,34,79,3871,1700,530.71,247.97,34,2512.68,1358.32,35.09,51.28
41513,20250915,1,4,11,4,3,7.37,85.43,60,296,288,8,2.57,71.84,176,329,94752,52096,728.26,384.59,1408,54616.86,40135.14,42.36,189.64
41514,20250915,1,4,84,3,3,7.13,75.45,50,247,238,9,3.44,64.2,132,249,59262,32604,671.69,337.48,1188,34801.16,24460.84,41.28,146.22
41515,20250915,1,6,127,1,2,6.76,92.13,6,440,430,10,2.38,88.7,82,149,64070,36080,67.32,227.74,820,37195.06,26874.94,41.95,86.5
41516,20250915,1,5,121,4,1,7.47,92.88,27,254,250,4,1.65,85.91,176,329,82250,44704,402.17,368.19,704,46178.36,36071.64,43.86,184.71
41517,20250915,1,4,170,3,3,7.13,84.77,56,293,285,8,2.74,71.66,132,249,70965,38676,504.8,395.98,1056,40632.77,30332.23,42.74,142.57
41518,20250915,1,5,71,1,2,7.76,89.81,37,280,275,5,1.67,81.2,82,149,40975,22960,440.23,410.46,410,24220.7,16754.3,40.89,88.08
41519,20250915,1,1,127,3,3,6.75,78.63,13,326,315,11,3.48,73.54,132,249,78435,43032,184.35,227.4,1452,44895.75,33539.25,42.76,142.53
41520,20250915,1,6,198,3,1,7.36,97.2,54,388,380,8,2.14,83.56,132,249,94620,51216,530.85,370.95,1056,53173.81,41446.19,43.8,139.93
41521,20250915,2,7,1,8,3,7.37,75.17,50,317,308,9,2.91,64.78,365,699,215292,115705,573.11,163.58,3285,119726.68,95565.32,44.39,388.72
41522,20250915,2,7,94,8,3,7.1,74.22,12,276,269,7,2.53,70.3,365,699,188031,100740,119.9,326.04,2555,103740.94,84290.06,44.83,385.65
41523,20250915,2,9,5,6,1,6.67,84.58,20,193,190,3,1.53,79.1,215,399,75810,41495,275.73,288.03,645,42703.75,33106.25,43.67,224.76
41524,20250915,2,7,188,6,2,6.66,82.37,13,278,272,6,2.23,77.97,215,399,108528,59770,126.03,332.6,1290,61518.63,47009.37,43.32,226.17
41525,20250915,2,7,52,8,1,7.13,90.61,15,297,292,5,1.58,85.96,365,699,204108,108405,186.22,402.67,1825,110818.89,93289.11,45.71,379.52
41526,20250915,2,8,140,8,1,7.24,97.74,45,285,281,4,1.51,86.39,365,699,196419,104025,450.78,280.07,1460,106215.85,90203.15,45.92,377.99
41527,20250915,2,8,188,6,2,7.79,92.75,57,294,288,6,2.15,79.78,215,399,114912,63210,693.34,389.03,1290,65582.37,49329.63,42.93,227.72
41528,20250915,3,12,166,9,2,7.49,84.07,40,145,142,3,2.39,75,240,449,63758,34800,481,390.68,720,36391.68,27366.32,42.92,256.28
41529,20250915,3,14,75,11,1,7.32,83.24,53,107,105,2,1.74,71.83,148,299,31395,15836,641.13,203.82,296,16976.95,14418.05,45.92,161.69
41530,20250915,3,16,160,11,2,7.43,87.83,47,173,169,4,2.4,76.75,148,299,50531,25604,568.52,224.63,592,26989.16,23541.84,46.59,159.7
41531,20250915,3,15,62,9,2,7.46,91.96,15,253,248,5,1.93,87.12,240,449,111352,60720,178.91,156.4,1200,62255.31,49096.69,44.09,251.03
41532,20250915,3,15,90,11,2,7.66,81.41,53,190,185,5,2.46,70.13,148,299,55315,28120,566.78,355.23,740,29782.01,25532.99,46.16,160.98
41533,20250915,3,16,153,9,1,7.8,93.82,50,194,192,2,1.05,82.93,240,449,86208,46560,702.92,404.67,480,48147.59,38060.41,44.15,250.77
41534,20250915,4,17,119,13,1,7.37,96.86,32,80,79,1,1.72,88.73,1350,2499,197421,108000,385.24,240.43,1350,109975.67,87445.33,44.29,1392.1
41535,20250915,4,20,99,13,3,6.65,83.71,56,80,77,3,3.17,69.26,1350,2499,192423,108000,627.68,250.47,4050,112928.15,79494.85,41.31,1466.6
41536,20250915,4,17,6,14,2,7.71,84.85,52,89,87,2,2.58,73.62,1880,3399,295713,167320,655.85,286.83,3760,172022.68,123690.32,41.83,1977.27
41537,20250915,4,17,119,15,2,7.77,86.09,46,84,82,2,2.61,75.75,2450,4399,360718,205800,486.68,253.48,4900,211440.16,149277.84,41.38,2578.54
41538,20250915,5,23,187,17,1,6.76,89.96,48,154,152,2,1,78.28,48,99,15048,7392,480.55,244.89,96,8213.44,6834.56,45.42,54.04
41539,20250915,5,24,128,16,2,7.43,86.28,19,158,154,4,2.25,80.51,620,1199,184646,97960,283.1,439.39,2480,101162.49,83483.51,45.21,656.9
41540,20250915,5,22,150,18,2,6.62,86.54,59,113,111,2,2.06,72.38,4,15,1665,452,845.51,345.9,8,1651.42,13.58,0.82,14.88
41541,20250915,5,22,187,16,1,7.61,83.37,17,167,165,2,1.18,79.3,620,1199,197835,103540,214.95,275.69,1240,105270.63,92564.37,46.79,638
41542,20250915,5,24,64,18,2,7.67,90.37,45,181,176,5,2.53,79.28,4,15,2640,724,630.71,424.6,20,1799.32,840.68,31.84,10.22
41543,20250915,6,26,36,20,1,7.45,86.49,32,99,98,1,1.22,79.49,26,59,5782,2574,366.82,388.51,26,3355.32,2426.68,41.97,34.24
41544,20250915,6,25,7,19,3,7.43,78.81,10,92,89,3,3.4,74.53,18,39,3471,1656,100.36,248.81,54,2059.16,1411.84,40.68,23.14
41545,20250915,6,26,125,19,1,7.86,85.98,49,96,95,1,1.55,76.24,18,39,3705,1728,494.6,283.52,18,2524.12,1180.88,31.87,26.57
41546,20250915,6,28,125,20,2,6.76,89.92,47,76,74,2,2.31,77.41,26,59,4366,1976,620.21,243.84,52,2892.05,1473.95,33.76,39.08
41547,20250915,7,32,73,21,3,7.25,79.99,12,63,62,1,2.37,76.55,15,35,2170,945,119.62,186.62,15,1266.25,903.75,41.65,20.42
41548,20250915,7,30,82,21,2,6.64,80.89,59,80,79,1,1.87,68.05,15,35,2765,1200,670.11,357.35,15,2242.46,522.54,18.9,28.39
41549,20250915,8,37,74,22,3,6.94,80.3,33,50,48,2,3.26,70.98,34,79,3792,1700,495,366.86,68,2629.86,1162.14,30.65,54.79
41550,20250916,1,1,86,2,2,7.43,89.93,55,412,403,9,2.25,77.11,108,199,80197,44496,474.86,184.61,972,46127.47,34069.53,42.48,114.46
41551,20250916,1,4,170,2,3,7.38,88.14,45,320,311,9,2.87,76.96,108,199,61889,34560,575.2,409.86,972,36517.06,25371.94,41,117.42
41552,20250916,1,5,100,3,3,7.62,80.27,12,247,239,8,3.41,75.63,132,249,59511,32604,97.16,268.11,1056,34025.27,25485.73,42.83,142.37
41553,20250916,1,3,165,3,1,7.77,87.1,17,317,310,7,2.32,82.07,132,249,77190,41844,153.37,319.96,924,43241.33,33948.67,43.98,139.49
41554,20250916,1,5,121,2,3,6.67,78.2,22,252,244,8,3.17,71.56,108,199,48556,27216,316.38,328.76,864,28725.14,19830.86,40.84,117.73
41555,20250916,1,4,11,1,3,7.65,84.05,54,294,287,7,2.41,72.4,82,149,42763,24108,528.7,399.2,574,25609.9,17153.1,40.11,89.23
41556,20250916,1,1,11,3,3,7.65,74.21,23,422,409,13,3.06,68.32,132,249,101841,55704,305.12,399.2,1716,58124.32,43716.68,42.93,142.11
41557,20250916,1,4,145,3,1,6.59,91.74,19,223,219,4,2.01,85.77,132,249,54531,29436,189.3,346.14,528,30499.44,24031.56,44.07,139.27
41558,20250916,1,2,71,5,2,7.87,92.36,17,395,387,8,2.12,87.23,248,449,173763,97960,152.34,416.28,1984,100512.62,73250.38,42.16,259.72
41559,20250916,2,9,113,7,1,6.51,82.14,23,209,206,3,1.31,76.19,188,349,71894,39292,291.44,150.08,564,40297.52,31596.48,43.95,195.62
41560,20250916,2,8,183,7,2,6.72,84.24,38,253,249,4,1.54,75.09,188,349,86901,47564,395.59,395.96,752,49107.56,37793.44,43.49,197.22
41561,20250916,2,9,183,6,1,6.89,83.69,48,234,231,3,1.48,73.02,215,399,92169,50310,446.25,405.98,645,51807.23,40361.77,43.79,224.27
41562,20250916,2,8,107,8,3,7.62,83.6,22,278,269,9,3.16,77,365,699,188031,101470,185.78,178.57,3285,105119.35,82911.65,44.09,390.78
41563,20250916,2,7,40,6,2,7.21,85.23,9,291,284,7,2.34,81.45,215,399,113316,62565,98.56,320.04,1505,64488.6,48827.4,43.09,227.07
41564,20250916,2,10,3,7,2,6.7,81.13,29,161,157,4,2.75,73.41,188,349,54793,30268,266.36,286.85,752,31573.21,23219.79,42.38,201.1
41565,20250916,2,10,3,8,2,7.98,88.68,13,184,180,4,2.44,84.4,365,699,125820,67160,170.3,341.65,1460,69131.96,56688.04,45.05,384.07
41566,20250916,2,7,3,8,3,7.14,78.76,23,248,239,9,3.68,71.83,365,699,167061,90520,239.85,305.69,3285,94350.53,72710.47,43.52,394.77
41567,20250916,2,11,143,7,2,7.91,92.66,47,368,363,5,1.49,82.35,188,349,126687,69184,533.11,374.36,940,71031.47,55655.53,43.93,195.68
41568,20250916,3,15,153,11,3,6.88,84.27,31,219,213,6,2.63,75.81,148,299,63687,32412,330.26,356.94,888,33987.2,29699.8,46.63,159.56
41569,20250916,3,12,62,12,1,7.24,94.62,24,160,158,2,1.19,88.27,890,1499,236842,142400,267.54,151.79,1780,144599.33,92242.67,38.95,915.19
41570,20250916,3,16,160,12,1,6.76,97.62,24,157,154,3,1.79,90.09,890,1499,230846,139730,332.1,204.38,2670,142936.47,87909.53,38.08,928.16
41571,20250916,3,16,31,11,3,7.89,77.85,16,206,199,7,3.36,72.66,148,299,59501,30488,212.03,324.48,1036,32060.51,27440.49,46.12,161.11
41572,20250916,3,15,62,11,3,7.16,82.44,10,215,209,6,2.84,78.27,148,299,62491,31820,94.92,150.11,888,32953.03,29537.97,47.27,157.67
41573,20250916,3,16,12,9,3,6.72,78.44,53,165,159,6,3.36,65.65,240,449,71391,39600,545.72,342.6,1440,41928.32,29462.68,41.27,263.7
41574,20250916,4,20,6,14,2,7.7,91.92,43,92,90,2,2.38,81.55,1880,3399,305910,172960,373.44,286.46,3760,177379.9,128530.1,42.02,1970.89
41575,20250916,4,20,99,13,3,7.81,82.93,18,86,83,3,3.49,76.96,1350,2499,207417,116100,230.8,294.16,4050,120674.96,86742.04,41.82,1453.92
41576,20250916,4,17,168,14,2,6.51,89.2,51,85,84,1,1.51,76.64,1880,3399,285516,159800,615.21,201.4,1880,162496.61,123019.39,43.09,1934.48
41577,20250916,4,17,41,14,2,7.21,93.16,46,76,75,1,1.94,82.16,1880,3399,254925,142880,453.64,398.84,1880,145612.47,109312.53,42.88,1941.5
41578,20250916,5,22,197,16,3,6.92,79.73,59,133,128,5,3.58,65.83,620,1199,153472,82460,795.36,335.87,3100,86691.23,66780.77,43.51,677.28
41579,20250916,5,23,43,16,2,7.92,82.59,21,190,187,3,1.79,77.69,620,1199,224213,117800,234.61,296.97,1860,120191.58,104021.42,46.39,642.74
41580,20250916,5,24,10,16,2,6.95,87.21,43,167,164,3,1.87,76.81,620,1199,196636,103540,625.46,375.5,1860,106400.96,90235.04,45.89,648.79
41581,20250916,5,24,83,16,1,7.66,82.1,53,182,178,4,1.96,71.04,620,1199,213422,112840,715.85,202.19,2480,116238.04,97183.96,45.54,653.02
